ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
QNBC,0.0,50.0,28.12,,,QNB Corp.,56.2,Financial Services,Banks - Regional,60.0,60.0,42.3,65.0,50.0,37.13,138609008.0,15.0,20.8,False,up,,,0.0,17.6,False,0.0,,,False,38.69,-4.0,6.0,False,"{'roe_pct': 12.1, 'operating_margin_pct': 36.9}",{'profit_margin_pct': 24.4},,,,,none,,,,106.22,186.1,,,,,,100.0,0.0,0.0,,22.0,0.0,15.0,16.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),STRONG_DISTRIBUTION,15,"Strong selling pressure (0.7x ratio, 32% up volume)",MICRO_FLOAT,2.5,35.0,31.9,15.0,False,up,20.8,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,False,1/3,37.808,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GALT,0.0,50.0,0.0,,,Galectin Therapeutics Inc.,44.1,Healthcare,Biotechnology,50.0,50.0,23.0,40.0,60.0,3.16,203754304.0,35.0,32.8,False,down,,,0.0,,False,0.0,10.5,11.6,True,7.13,-55.7,3.0,False,{'current_ratio': 0.09},{},11.0,11.0,11.0,1.0,none,248.1,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,13.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.4x ratio, 29% up volume)",MEDIUM_FLOAT,45.7,55.0,28.2,35.0,False,down,32.8,0.0,,0.0,False,0.0,0.0,17,55.0,70.9,Medio,39.0,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,37.64,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
AMTB,0.0,50.0,25.41,,,Amerant Bancorp Inc.,59.1,Financial Services,Banks - Regional,55.0,70.0,50.3,60.0,60.0,21.54,912199936.0,35.0,49.1,False,up,,,0.0,28.6,False,0.0,2.7,3.1,False,23.55,-8.5,7.0,True,"{'roe_pct': 5.7, 'operating_margin_pct': 29.3}",{'profit_margin_pct': 13.3},24.5,25.0,23.0,4.0,buy,13.7,,,12.6,-41.5,,,,,,100.0,0.0,0.0,,17.0,0.0,15.0,17.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",MEDIUM_FLOAT,36.7,35.0,32.7,35.0,False,up,49.1,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,37.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FMFG,0.0,50.0,23.32,,,Farmers and Merchants Bancshare,68.2,Financial Services,Banks - Regional,60.0,90.0,68.7,60.0,50.0,19.03,61463000.0,60.0,58.2,False,up,,,0.0,20.1,True,2.0,,,False,21.0,-9.4,6.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 35.9}",{'profit_margin_pct': 22.5},,,,,none,,,,54.3,185.3,,,,,,70.0,0.0,0.0,,17.5,0.0,15.0,20.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,85,"Strong institutional buying (2.6x ratio, 58% up volume)",MICRO_FLOAT,2.7,35.0,35.5,60.0,False,up,58.2,2.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,37.638,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SRBK,0.0,50.0,29.84,,,"SR Bancorp, Inc.",58.4,Financial Services,Banks - Regional,55.0,60.0,68.3,55.0,50.0,16.81,132237808.0,80.0,75.8,False,flat,,,0.0,8.4,True,1.0,6.3,12.8,False,18.04,-6.8,8.0,True,"{'roe_pct': 2.2, 'operating_margin_pct': 14.5}",{'profit_margin_pct': 13.5},18.0,18.0,18.0,1.0,none,7.1,,,5.4,-67.9,,,,,,100.0,0.0,0.0,,36.5,0.0,15.0,17.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MICRO_FLOAT,6.9,20.0,32.5,80.0,False,flat,75.8,3.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,37.36,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PMTS,0.0,50.0,0.0,,,CPI Card Group Inc.,55.8,Financial Services,Credit Services,50.0,80.0,24.0,60.0,70.0,12.54,142799728.0,15.0,4.1,False,down,,,0.0,10.3,True,2.0,4.1,8.1,False,34.25,-63.4,0.0,False,"{'current_ratio': 2.56, 'operating_margin_pct': 9.4}",{'profit_margin_pct': 2.8},28.25,30.0,25.0,4.0,strong_buy,125.3,59.88,377.5,36.0,187.1,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,16.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 35% up volume)",MICRO_FLOAT,6.0,50.0,31.7,15.0,False,down,4.1,0.0,,0.0,True,2.0,2.0,24,55.0,58.2,Medio,30.4,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,37.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CHUC,0.0,50.0,22.18,,,"Charlie's Holdings, Inc.",71.8,Consumer Defensive,Tobacco,60.0,90.0,75.0,75.0,50.0,0.29,78489440.0,60.0,72.3,False,up,,,0.0,298.9,True,1.0,,0.1,False,0.38,-23.7,8.0,True,"{'roe_pct': 328.1, 'debt_to_equity': 0.99, 'current_ratio': 1.46, 'operating_margin_pct': -4.8}",{'profit_margin_pct': 23.7},,,,,none,,,,0.1,-65.5,,,,,,100.0,0.0,0.0,,5.5,0.0,15.0,21.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 60% up volume)",HIGH_FLOAT,100.9,35.0,36.5,60.0,False,up,72.3,2.0,,0.0,True,1.0,2.0,,55.0,,Sin datos suficientes,72.3,0.0,0.0,0.0,10.0,0.0,0.0,5.0,15.0,False,1/3,37.162,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
EPSN,0.0,50.0,0.0,,,Epsilon Energy Ltd.,53.8,Energy,Oil & Gas E&P,55.0,60.0,26.7,80.0,50.0,4.89,146178880.0,15.0,12.9,False,flat,,,0.0,0.5,True,1.0,3.0,4.8,False,8.5,-42.5,1.0,False,"{'roe_pct': 5.9, 'debt_to_equity': 0.0, 'current_ratio': 1.93, 'operating_margin_pct': 17.5}",{'profit_margin_pct': 12.9},,,,,none,,15.97,226.6,8.1,65.6,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",LOW_FLOAT,13.0,50.0,31.1,15.0,False,flat,12.9,0.0,,0.0,True,1.0,2.0,23,55.0,60.0,Medio,30.9,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,36.992,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BDL,0.0,50.0,24.63,,,"Flanigan's Enterprises, Inc.",51.3,Consumer Cyclical,Restaurants,50.0,40.0,46.7,80.0,50.0,32.0,59476736.0,35.0,41.6,False,up,,,0.0,-2.0,True,1.0,0.4,1.6,False,35.98,-11.1,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,137370.7,93.3,191.6,,,,,,70.0,0.0,0.0,,19.0,0.0,15.0,15.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MICRO_FLOAT,0.6,35.0,30.4,35.0,False,up,41.6,2.0,,0.0,True,1.0,2.0,32,55.0,43.6,Bajo 50%,25.0,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,1/3,36.992,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ATLO,0.0,50.0,36.480000000000004,,,Ames National Corporation,64.8,Financial Services,Banks - Regional,60.0,60.0,89.0,60.0,50.0,27.51,244623520.0,95.0,92.8,False,up,,,0.0,12.4,False,0.0,2.3,7.5,False,28.35,-3.0,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 44.4}",{'profit_margin_pct': 28.9},,,,,none,,,,64.2,133.4,,,,,,100.0,0.0,0.0,,25.0,0.0,15.0,19.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 45% up volume)",MICRO_FLOAT,8.7,50.0,34.4,95.0,False,up,92.8,5.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,0/3,36.482,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LOAN,0.0,50.0,0.0,,,"Manhattan Bridge Capital, Inc",47.3,Real Estate,REIT - Mortgage,60.0,30.0,24.0,80.0,50.0,4.43,50673228.0,15.0,0.9,False,down,,,0.0,-13.0,False,0.0,0.1,0.2,False,6.05,-26.8,0.0,False,"{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}",{'profit_margin_pct': 74.2},,,,,none,,,,4.7,6.1,,,,,,60.0,0.0,0.0,,3.0,0.0,15.0,14.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 35% up volume)",MICRO_FLOAT,8.6,50.0,29.2,15.0,False,down,0.9,0.0,,0.0,False,0.0,0.0,53,55.0,5.5,Bottom 25%,4.4,-3.0,0.0,0.0,-5.0,0.0,0.0,3.0,0.0,False,0/3,36.482,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FRPH,0.0,50.0,0.0,,,"FRP Holdings, Inc.",51.0,Real Estate,Real Estate Services,55.0,50.0,36.0,65.0,50.0,23.83,455522880.0,15.0,8.6,False,flat,,,0.0,2.3,False,0.0,1.3,3.7,False,31.99,-25.5,1.0,False,"{'roe_pct': 1.0, 'debt_to_equity': 0.4, 'current_ratio': 14.77, 'operating_margin_pct': 4.9}",{'profit_margin_pct': 14.0},,,,,none,,10.84,-54.5,2.5,-89.5,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",LOW_FLOAT,11.9,35.0,30.3,15.0,False,flat,8.6,0.0,,0.0,False,0.0,0.0,40,55.0,29.1,Bajo 50%,18.6,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,36.04,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LFT,0.0,50.0,0.0,,,"Lument Finance Trust, Inc.",42.8,Real Estate,REIT - Mortgage,60.0,30.0,24.0,50.0,50.0,1.32,69121704.0,15.0,2.4,False,down,,,0.0,-51.5,False,0.0,3.9,5.0,False,2.84,-53.5,0.0,False,"{'roe_pct': 4.1, 'debt_to_equity': 3.12, 'current_ratio': 137.48, 'operating_margin_pct': 39.6}",{'profit_margin_pct': 45.2},,,,,none,,,,1.0,-24.2,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,12.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 37% up volume)",MEDIUM_FLOAT,27.2,50.0,27.8,15.0,False,down,2.4,0.0,,0.0,False,0.0,0.0,53,55.0,5.5,Bottom 25%,4.4,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,35.802,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SAMG,0.0,50.0,12.67,,,Silvercrest Asset Management Gr,51.7,Financial Services,Asset Management,50.0,40.0,42.3,75.0,70.0,15.23,128549952.0,15.0,23.0,False,flat,,,0.0,-2.1,True,1.0,1.6,2.6,False,18.64,-18.3,6.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}",{'profit_margin_pct': 5.3},24.0,24.0,24.0,1.0,strong_buy,57.6,25.98,70.6,7.2,-52.7,,,,,,70.0,0.0,0.0,,27.5,0.0,15.0,15.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MICRO_FLOAT,7.8,15.0,30.5,15.0,False,flat,23.0,0.0,,0.0,True,1.0,2.0,33,55.0,41.8,Bajo 50%,25.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,False,2/3,35.68,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CTTH,0.0,50.0,15.95,,,"CTT Pharmaceutical Holdings, In",54.5,Healthcare,Drug Manufacturers - Specialty & Generic,50.0,50.0,65.0,60.0,50.0,0.082,4814403.0,35.0,45.6,False,up,,,0.0,,,0.0,,,False,0.1,-18.0,7.0,True,"{'debt_to_equity': 0.53, 'current_ratio': 1.45}",{},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,19.0,0.0,15.0,16.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,70,"Moderate accumulation (1.5x ratio, 50% up volume)",MEDIUM_FLOAT,28.7,35.0,31.4,35.0,False,up,45.6,2.0,,0.0,,0.0,0.0,5,55.0,92.7,Top 10%,64.6,5.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,1/3,35.529999999999994,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MHH,0.0,50.0,0.0,,,"Mastech Digital, Inc",43.0,Industrials,Staffing & Employment Services,50.0,30.0,15.0,70.0,70.0,5.86,69055320.0,15.0,0.0,False,down,,,0.0,-4.4,False,0.0,0.6,1.3,False,12.1,-51.6,1.0,False,"{'roe_pct': 0.7, 'debt_to_equity': 0.03, 'current_ratio': 3.26, 'operating_margin_pct': 2.2}",{'profit_margin_pct': 0.3},12.5,15.0,10.0,2.0,strong_buy,113.3,,,,,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,12.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MICRO_FLOAT,3.9,50.0,27.9,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,36,55.0,36.4,Bajo 50%,22.0,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,35.2,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RMBI,0.0,50.0,19.47,,,"Richmond Mutual Bancorporation,",59.7,Financial Services,Banks - Regional,60.0,80.0,38.7,60.0,50.0,14.065,136598784.0,15.0,21.5,False,flat,,,0.0,14.0,True,2.0,2.8,20.7,False,15.24,-7.7,5.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 32.5}",{'profit_margin_pct': 24.8},,,,,none,,,,35.1,149.6,,,,,,90.0,0.0,0.0,,30.9,0.0,15.0,17.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 52% up volume)",MICRO_FLOAT,7.3,15.0,32.9,15.0,False,flat,21.5,0.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,34.748,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.53,5403251712.0,15.0,3.1,False,down,,,0.0,9.8,False,0.0,16.5,5.6,True,25.54,-47.0,3.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},20.05,31.0,13.0,38.0,hold,48.2,126.77,837.0,204.3,1410.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,321.1,53.0,29.8,15.0,False,down,3.1,0.0,,0.0,False,0.0,0.0,54,55.0,3.6,Bottom 25%,1.5,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,15.0,False,0/3,34.68000000000001,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MANE,0.0,50.0,5.15,,,"Veradermics, Incorporated",51.5,Healthcare,Biotechnology,50.0,50.0,54.0,55.0,50.0,43.79,1536025600.0,60.0,52.8,False,up,,,0.0,,,0.0,,,False,51.56,-15.1,,,{'current_ratio': 3.29},{},,,,,none,,,,,,,,,,,80.0,0.0,0.0,,7.0,0.0,15.0,15.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,0.4,35.0,30.4,60.0,False,up,52.8,2.0,,0.0,,0.0,0.0,17,55.0,70.9,Medio,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0/3,34.51,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NFJ,0.0,50.0,35.73,,,"AllianzGI NFJ Dividend, Interes",57.3,Financial Services,Asset Management,60.0,50.0,60.3,65.0,50.0,13.68,1296885760.0,60.0,73.0,False,up,,,0.0,,,0.0,0.1,0.3,False,13.92,-1.7,8.0,True,"{'roe_pct': 9.6, 'current_ratio': 9.66, 'operating_margin_pct': 61.1}",{'profit_margin_pct': 405.0},,,,,none,,,,6.9,-49.6,,,,,,100.0,0.0,0.0,,34.2,0.0,15.0,17.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 58% up volume)",HIGH_FLOAT,94.1,15.0,32.2,60.0,False,up,73.0,2.0,,0.0,,0.0,0.0,33,55.0,41.8,Bajo 50%,25.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,33.932,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FKYS,0.0,50.0,31.23,,,First Keystone Corp.,57.3,Financial Services,Banks - Regional,60.0,50.0,63.9,60.0,50.0,19.3,120550824.0,60.0,54.5,False,up,,,0.0,8.3,False,0.0,,,False,20.0,-3.5,7.0,True,"{'roe_pct': 8.3, 'operating_margin_pct': 31.0}",{'profit_margin_pct': 21.1},,,,,none,,,,44.1,128.5,,,,,,100.0,0.0,0.0,,19.0,0.0,15.0,17.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,70,"Moderate accumulation (1.6x ratio, 49% up volume)",MICRO_FLOAT,5.5,35.0,32.2,60.0,False,up,54.5,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,7.0,0.0,0.0,5.0,5.0,False,1/3,33.932,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RCKY,0.0,50.0,35.95,,,"Rocky Brands, Inc.",59.5,Consumer Cyclical,Footwear & Accessories,50.0,50.0,81.1,65.0,60.0,33.49,250963584.0,100.0,96.5,True,up,,,0.0,-4.3,True,2.0,2.5,4.7,False,34.61,-3.2,8.0,True,"{'roe_pct': 8.7, 'debt_to_equity': 0.57, 'current_ratio': 2.74, 'operating_margin_pct': 9.6}",{'profit_margin_pct': 4.4},53.0,53.0,53.0,1.0,none,58.3,61.18,82.7,82.2,145.4,,,,,,70.0,0.0,0.0,,44.8,0.0,15.0,17.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.2x ratio, 51% up volume)",MICRO_FLOAT,7.2,15.0,32.8,100.0,True,up,96.5,10.0,,0.0,True,2.0,2.0,,55.0,,Sin datos suficientes,96.5,0.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,33.8,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,45.0,Near ATH (-2.1% from high) - poor entry point | Strong upside (+15.2%) - analyst support,-2.1,NEUTRAL,BUY,False
FUSB,0.0,50.0,25.17,,,"First US Bancshares, Inc.",56.7,Financial Services,Banks - Regional,55.0,50.0,68.7,60.0,50.0,15.175,87512528.0,60.0,54.3,False,up,,,0.0,8.1,False,0.0,0.1,0.8,False,15.99,-5.1,7.0,True,"{'roe_pct': 5.9, 'operating_margin_pct': 28.7}",{'profit_margin_pct': 16.2},,,,,none,,,,24.4,60.8,,,,,,100.0,0.0,0.0,,17.0,0.0,15.0,17.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (1.0x ratio, 46% up volume)",MICRO_FLOAT,4.2,40.0,32.0,60.0,False,up,54.3,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,0/3,33.728,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
AIG,0.0,50.0,13.920000000000002,,,"American International Group, I",49.2,Financial Services,Insurance - Diversified,55.0,40.0,38.7,60.0,60.0,79.84,43079749632.0,15.0,21.7,False,down,,,0.0,-3.2,True,1.0,2.0,1.5,False,88.07,-9.3,3.0,False,"{'roe_pct': 7.4, 'debt_to_equity': 0.24, 'current_ratio': 0.62, 'operating_margin_pct': 13.8}",{'profit_margin_pct': 11.6},87.1,101.0,79.0,20.0,buy,9.1,308.74,286.7,54.3,-32.0,,,,,,100.0,0.0,0.0,,3.0,0.0,15.0,14.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,534.6,38.0,29.8,15.0,False,down,21.7,0.0,,0.0,True,1.0,2.0,44,55.0,21.8,Bottom 25%,14.4,-3.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,33.68000000000001,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
THRY,0.0,50.0,0.0,,,"Thryv Holdings, Inc.",46.5,Technology,Software - Application,50.0,50.0,15.0,60.0,70.0,3.75,164761088.0,15.0,0.8,False,down,,,0.0,8.0,False,0.0,14.4,6.2,True,20.92,-82.1,0.0,False,"{'roe_pct': 11.3, 'debt_to_equity': 1.23, 'current_ratio': 1.15, 'operating_margin_pct': 9.6}",{'profit_margin_pct': 2.3},11.5,15.0,7.0,4.0,buy,206.7,50.69,1251.7,5.0,33.3,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,14.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEDIUM_FLOAT,36.5,35.0,29.0,15.0,False,down,0.8,0.0,,0.0,False,0.0,0.0,54,55.0,3.6,Bottom 25%,1.5,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,33.6,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GBLI,0.0,50.0,0.0,,,"Global Indemnity Group, LLC",58.5,Financial Services,Insurance - Property & Casualty,50.0,70.0,38.7,75.0,70.0,28.0,401070720.0,15.0,6.0,False,up,,,0.0,5.3,True,2.0,0.2,2.1,False,37.0,-24.3,2.0,False,"{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 6.3},55.0,55.0,55.0,1.0,strong_buy,96.4,94.0,235.7,19.4,-30.7,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,17.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.8x ratio, 42% up volume)",MICRO_FLOAT,6.4,40.0,32.6,15.0,False,up,6.0,2.0,,0.0,True,2.0,2.0,35,55.0,38.2,Bajo 50%,22.2,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,33.4,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
