ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
PLX,"Protalix BioTherapeutics, Inc. ",55.5,⭐ AVERAGE,🟡 Average,50.0,30.0,75.0,80.0,60.0,60.0,63.8,False,up,,,0,-2.0,False,0,{'profit_margin_pct': 8.7},"{'revenue_growth_yoy': np.float64(-2.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(69.2), 'rs_6m': np.float64(79.0), 'rs_line_percentile': 63.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 12.6, 'debt_to_equity': 0.15, 'current_ratio': 3.03, 'operating_margin_pct': 11.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 263.0}",3.03,243676192,Healthcare,Biotechnology,5.9,3.2,False,3.17,-4.4,7.0,True,11.0,12.0,10.0,2.0,none,263.0,,,0.8,-73.6,2026-02-26T08:32:51.266648
AMH,American Homes 4 Rent,55.5,⭐ AVERAGE,🟡 Average,60.0,60.0,24.0,75.0,65.0,15.0,0.7,False,down,,,0,9.6,True,1,{'profit_margin_pct': 24.5},"{'revenue_growth_yoy': np.float64(9.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-11.1), 'rs_6m': np.float64(-21.5), 'rs_line_percentile': 0.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.7}",29.81,12594214912,Real Estate,REIT - Residential,3.0,2.0,False,39.49,-24.5,1.0,False,35.69,40.0,32.0,21.0,buy,19.7,28.6,-4.1,11.8,-60.4,2026-02-26T08:33:15.151953
MDRR,"Medalist Diversified REIT, Inc.",55.5,⭐ AVERAGE,🟡 Average,50.0,80.0,36.0,55.0,50.0,15.0,8.5,False,down,,,0,10.3,True,2,{'profit_margin_pct': -21.8},"{'revenue_growth_yoy': np.float64(10.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-17.0), 'rs_6m': np.float64(-9.8), 'rs_line_percentile': 8.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -8.5, 'debt_to_equity': 1.51, 'current_ratio': 1.25, 'operating_margin_pct': 20.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",11.55,12848278,Real Estate,REIT - Diversified,3.5,4.0,False,14.52,-20.5,3.0,False,,,,,none,,,,,,2026-02-26T08:31:27.018144
HTFL,"Heartflow, Inc.",55.5,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,70.0,70.0,15.0,9.8,False,down,,,0,32.3,False,0,{'profit_margin_pct': -77.4},"{'revenue_growth_yoy': np.float64(32.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-29.4), 'rs_6m': np.float64(-34.8), 'rs_line_percentile': 9.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.09, 'current_ratio': 8.66, 'operating_margin_pct': -32.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 67.4}",23.0,1958650624,Healthcare,Health Information Services,5.9,5.8,False,41.223,-44.2,,,38.5,40.0,35.0,6.0,buy,67.4,,,,,2026-02-26T08:35:17.134486
MWA,MUELLER WATER PRODUCTS,55.3,⭐ AVERAGE,🟡 Average,55.0,30.0,66.6,80.0,60.0,60.0,57.1,False,up,,,0,-12.7,False,0,{'profit_margin_pct': 13.8},"{'revenue_growth_yoy': np.float64(-12.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(22.7), 'rs_6m': np.float64(2.8), 'rs_line_percentile': 57.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 21.6, 'debt_to_equity': 0.44, 'current_ratio': 4.02, 'operating_margin_pct': 18.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.4}",29.9,4675920896,Industrials,Specialty Industrial Machinery,3.9,3.2,False,30.47,-1.9,7.0,True,30.33,35.0,25.0,6.0,buy,1.4,31.27,4.6,28.83,-3.6,2026-02-26T08:32:10.543951
TENX,"Tenax Therapeutics, Inc.",55.2,⭐ AVERAGE,🟡 Average,50.0,50.0,75.0,45.0,60.0,60.0,50.2,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(33.6), 'rs_6m': np.float64(101.8), 'rs_line_percentile': 50.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -44.8, 'current_ratio': 15.58}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 85.0}",12.38,77295456,Healthcare,Biotechnology,2.0,0.4,False,18.38,-32.6,5.0,False,22.9,30.0,13.52,5.0,none,85.0,,,,,2026-02-26T08:31:39.175914
MSM,"MSC Industrial Direct Company, ",55.1,⭐ AVERAGE,🟡 Average,50.0,50.0,56.7,75.0,50.0,60.0,63.2,False,up,,,0,8.3,False,0,{'profit_margin_pct': 5.4},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.1), 'rs_6m': np.float64(-3.9), 'rs_line_percentile': 63.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 14.7, 'debt_to_equity': 0.42, 'current_ratio': 1.73, 'operating_margin_pct': 8.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -7.8}",93.07,5193613824,Industrials,Industrial Distribution,7.3,4.5,False,96.99,-4.0,7.0,True,85.83,95.0,67.0,6.0,hold,-7.8,54.28,-41.7,43.31,-53.5,2026-02-26T08:33:53.095487
ZOMDF,Zomedica Corp.,55.1,⭐ AVERAGE,🟡 Average,50.0,40.0,80.3,60.0,50.0,80.0,80.8,False,up,,,0,-0.5,True,1,{'profit_margin_pct': -287.0},"{'revenue_growth_yoy': np.float64(-0.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(10.8), 'rs_6m': np.float64(213.9), 'rs_line_percentile': 80.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -52.4, 'debt_to_equity': 0.02, 'current_ratio': 7.67, 'operating_margin_pct': -81.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.132,129353360,Healthcare,Medical Devices,4.7,13.0,False,0.158,-16.5,8.0,True,,,,,none,,,,,,2026-02-26T08:31:55.824827
MDLN,Medline Inc.,54.9,⭐ AVERAGE,🟡 Average,50.0,50.0,62.0,60.0,60.0,80.0,79.8,False,up,,,0,,,0,{'profit_margin_pct': 4.1},{},"{'rs_line_percentile': 79.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 6.5, 'debt_to_equity': 0.65, 'current_ratio': 4.29, 'operating_margin_pct': 6.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.2}",48.18,39094128640,Healthcare,Medical Instruments & Supplies,2.2,1.7,False,50.8762,-5.3,,,50.19,60.0,38.0,26.0,buy,4.2,50.17,4.1,20.7,-57.0,2026-02-26T08:31:10.868100
S,"SentinelOne, Inc.",54.8,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,65.0,70.0,15.0,2.9,False,down,,,0,14.8,True,2,{'profit_margin_pct': -43.0},"{'revenue_growth_yoy': np.float64(14.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-21.4), 'rs_6m': np.float64(-29.4), 'rs_line_percentile': 2.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -25.8, 'debt_to_equity': 0.01, 'current_ratio': 1.52, 'operating_margin_pct': -26.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 60.3}",12.92,4391107584,Technology,Software - Infrastructure,7.4,2.5,False,22.165,-41.7,0.0,False,20.71,30.0,16.0,33.0,buy,60.3,24.25,87.7,,,2026-02-26T08:33:39.690266
TCRX,"TScan Therapeutics, Inc.",54.8,⭐ AVERAGE,🟡 Average,50.0,80.0,26.7,50.0,70.0,15.0,11.7,False,up,,,0,277.6,False,0,{},"{'revenue_growth_yoy': np.float64(277.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.2), 'rs_6m': np.float64(-49.3), 'rs_line_percentile': 11.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -76.4, 'debt_to_equity': 0.66, 'current_ratio': 6.44, 'operating_margin_pct': -1475.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 440.5}",1.11,62990272,Healthcare,Biotechnology,5.5,5.0,False,2.57,-56.8,1.0,False,6.0,7.0,5.0,4.0,strong_buy,440.5,,,,,2026-02-26T08:32:52.419088
BATRA,"Atlanta Braves Holdings, Inc. -",54.6,⭐ AVERAGE,🟡 Average,50.0,80.0,50.3,30.0,50.0,35.0,39.7,False,up,,,0,497.8,False,0,{'profit_margin_pct': -3.2},"{'revenue_growth_yoy': np.float64(497.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.5), 'rs_6m': np.float64(-5.0), 'rs_line_percentile': 39.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -4.3, 'debt_to_equity': 1.56, 'current_ratio': 0.42, 'operating_margin_pct': -32.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",48.75,3067511808,Communication Services,Entertainment,4.2,5.4,False,50.5,-3.5,4.0,False,,,,,none,,5.16,-89.4,,,2026-02-26T08:31:59.419576
BOC,Boston Omaha Corporation,54.5,⭐ AVERAGE,🟡 Average,50.0,70.0,36.0,65.0,50.0,15.0,3.6,False,down,,,0,2.9,True,2,{'profit_margin_pct': -0.2},"{'revenue_growth_yoy': np.float64(2.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-4.4), 'rs_6m': np.float64(-18.2), 'rs_line_percentile': 3.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -0.3, 'debt_to_equity': 0.19, 'current_ratio': 2.07, 'operating_margin_pct': -3.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 14.7}",12.21,384046432,Industrials,Conglomerates,6.0,9.9,False,15.75,-22.5,1.0,False,14.0,14.0,14.0,1.0,none,14.7,,,,,2026-02-26T08:31:38.039763
NAD,Nuveen Quality Municipal Income,54.5,⭐ AVERAGE,🟡 Average,60.0,50.0,42.3,70.0,50.0,15.0,18.8,False,flat,,,0,,,0,{'profit_margin_pct': 28.5},{},"{'rs_3m': np.float64(0.3), 'rs_6m': np.float64(4.1), 'rs_line_percentile': 18.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 2.2, 'debt_to_equity': 0.71, 'current_ratio': 4.35, 'operating_margin_pct': 85.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",12.21,2849870848,Financial Services,Asset Management,0.4,1.3,False,12.28,-0.6,6.0,False,,,,,none,,14.14,15.8,8.4,-31.2,2026-02-26T08:35:14.779434
TBBK,"The Bancorp, Inc.",54.5,⭐ AVERAGE,🟡 Average,60.0,60.0,24.0,75.0,55.0,15.0,6.4,False,down,,,0,17.0,False,0,{'profit_margin_pct': 43.4},"{'revenue_growth_yoy': np.float64(17.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.8), 'rs_6m': np.float64(-31.9), 'rs_line_percentile': 6.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.8, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 29.9}",57.72,2658894080,Financial Services,Banks - Regional,11.8,6.0,True,81.65,-29.3,3.0,False,75.0,76.0,74.0,2.0,none,29.9,,,57.07,-1.1,2026-02-26T08:35:37.538690
AMZE,"Amaze Holdings, Inc.",54.4,⭐ AVERAGE,🟡 Average,50.0,80.0,33.0,45.0,60.0,15.0,0.7,False,down,,,0,1962.8,False,0,{},"{'revenue_growth_yoy': np.float64(1962.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(21.0), 'rs_6m': np.float64(-95.3), 'rs_line_percentile': 0.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -36.0, 'debt_to_equity': 0.12, 'current_ratio': 0.05, 'operating_margin_pct': -347.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 500.0}",0.375,13367132,Technology,Software - Application,10.3,0.5,True,14.95,-97.5,1.0,False,2.25,3.0,1.5,2.0,none,500.0,10.94,2817.3,,,2026-02-26T08:33:45.800142
EPD,Enterprise Products Partners L.,54.3,⭐ AVERAGE,🟡 Average,55.0,40.0,60.3,65.0,60.0,60.0,53.4,False,up,,,0,-15.3,True,1,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(-15.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(8.2), 'rs_6m': np.float64(9.2), 'rs_line_percentile': 53.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.7, 'debt_to_equity': 1.13, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.0}",35.92,77775683584,Energy,Oil & Gas Midstream,2.9,3.8,False,37.31,-3.7,6.0,False,36.65,41.0,32.0,20.0,buy,2.0,,,26.6,-25.9,2026-02-26T08:33:10.646184
RCKT,"Rocket Pharmaceuticals, Inc.",54.2,⭐ AVERAGE,🟡 Average,50.0,50.0,53.4,60.0,70.0,15.0,18.5,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(38.9), 'rs_6m': np.float64(19.7), 'rs_line_percentile': 18.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -74.9, 'debt_to_equity': 0.08, 'current_ratio': 7.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 76.7}",4.33,468602208,Healthcare,Biotechnology,25.0,6.2,True,10.62,-59.2,4.0,False,7.65,16.0,2.0,10.0,buy,76.7,,,,,2026-02-26T08:32:43.989029
CDNL,Cardinal Infrastructure Group I,53.5,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,40.0,60.0,100.0,100.0,True,up,,,0,,,0,{'profit_margin_pct': 6.1},{},"{'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'debt_to_equity': 2.31, 'current_ratio': 1.2, 'operating_margin_pct': 9.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': -4.9}",34.69,1329721856,Industrials,Engineering & Construction,0.6,0.4,False,35.76,-3.0,,,33.0,35.0,31.0,2.0,strong_buy,-4.9,,,0.6,-98.3,2026-02-26T08:31:08.417389
BDL,"Flanigan's Enterprises, Inc.",53.5,⭐ AVERAGE,🟡 Average,50.0,40.0,57.6,80.0,50.0,60.0,52.5,False,up,,,0,-2.0,True,1,{'profit_margin_pct': 8.6},"{'revenue_growth_yoy': np.float64(-2.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-1.2), 'rs_6m': np.float64(2.4), 'rs_line_percentile': 52.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",33.7,62636440,Consumer Cyclical,Restaurants,0.4,4.2,False,35.98,-6.3,7.0,True,,,,,none,,43990.62,130436.0,93.3,176.9,2026-02-26T08:33:38.494619
SATL,Satellogic Inc.,53.5,⭐ AVERAGE,🟡 Average,50.0,60.0,41.0,55.0,70.0,35.0,41.5,False,up,,,0,12.7,False,0,{},"{'revenue_growth_yoy': np.float64(12.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(115.9), 'rs_6m': np.float64(-22.5), 'rs_line_percentile': 41.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'current_ratio': 1.08, 'operating_margin_pct': -222.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 81.7}",3.21,458602240,Industrials,Aerospace & Defense,16.3,0.9,True,5.93,-45.9,4.0,False,5.83,7.0,5.0,3.0,strong_buy,81.7,,,,,2026-02-26T08:34:29.612956
TH,Target Hospitality Corp.,53.5,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,45.0,70.0,15.0,19.0,False,down,,,0,18.7,True,2,{'profit_margin_pct': -3.1},"{'revenue_growth_yoy': np.float64(18.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-6.0), 'rs_6m': np.float64(-27.9), 'rs_line_percentile': 19.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -2.3, 'debt_to_equity': 0.03, 'current_ratio': 0.96, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 48.3}",7.08,706439104,Industrials,Specialty Business Services,7.9,8.0,False,9.22,-23.2,4.0,False,10.5,11.0,10.0,2.0,buy,48.3,10.39,46.8,,,2026-02-26T08:35:12.385236
GOOD,Gladstone Commercial Corporatio,53.3,⭐ AVERAGE,🟡 Average,55.0,50.0,50.3,55.0,60.0,35.0,29.6,False,up,,,0,9.3,False,0,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(9.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.6), 'rs_6m': np.float64(-8.7), 'rs_line_percentile': 29.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.2}",12.48,609438208,Real Estate,REIT - Diversified,5.2,5.5,False,16.4,-23.9,3.0,False,13.12,14.0,12.5,4.0,buy,5.2,21.58,72.9,1.4,-88.8,2026-02-26T08:31:54.751838
NSC,Norfolk Southern Corporation,53.2,⭐ AVERAGE,🟡 Average,60.0,30.0,68.3,60.0,50.0,80.0,82.3,False,up,,,0,-0.6,False,0,{'profit_margin_pct': 23.6},"{'revenue_growth_yoy': np.float64(-0.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.7), 'rs_6m': np.float64(5.7), 'rs_line_percentile': 82.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -0.8}",311.85,70032793600,Industrials,Railroads,4.6,8.6,False,319.94,-2.5,8.0,True,309.21,350.0,288.0,19.0,hold,-0.8,95.17,-69.5,127.5,-59.1,2026-02-26T08:33:27.178923
SELF,"Global Self Storage, Inc.",53.0,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,75.0,55.0,15.0,6.0,False,flat,,,0,1.2,False,0,{'profit_margin_pct': 14.1},"{'revenue_growth_yoy': np.float64(1.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-4.1), 'rs_6m': np.float64(-9.8), 'rs_line_percentile': 6.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 3.8, 'debt_to_equity': 0.34, 'current_ratio': 4.14, 'operating_margin_pct': 23.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.3}",5.03,57031360,Real Estate,REIT - Specialty,0.2,0.4,False,5.89,-14.6,2.0,False,6.25,6.5,6.0,2.0,none,24.3,4.82,-4.2,1.6,-68.2,2026-02-26T08:31:42.818431
CUE,"Cue Biopharma, Inc.",53.0,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,60.0,60.0,15.0,3.1,False,down,,,0,36.4,False,0,{},"{'revenue_growth_yoy': np.float64(36.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-56.0), 'rs_6m': np.float64(-74.4), 'rs_line_percentile': 3.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -195.2, 'debt_to_equity': 0.47, 'current_ratio': 1.66, 'operating_margin_pct': -351.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1312.4}",0.2832,25838526,Healthcare,Biotechnology,2.4,1.1,False,1.34,-78.9,0.0,False,4.0,4.0,4.0,1.0,none,1312.4,,,,,2026-02-26T08:34:44.840636
MNPR,Monopar Therapeutics Inc.,52.9,⭐ AVERAGE,🟡 Average,50.0,50.0,47.0,60.0,70.0,35.0,30.6,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-44.0), 'rs_6m': np.float64(65.6), 'rs_line_percentile': 30.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -26.5, 'debt_to_equity': 0.0, 'current_ratio': 56.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 101.4}",55.62,371685312,Healthcare,Biotechnology,54.2,4.1,True,105.0,-47.0,3.0,False,112.0,130.0,93.0,14.0,strong_buy,101.4,,,,,2026-02-26T08:32:57.196178
CRSP,CRISPR Therapeutics AG,52.8,⭐ AVERAGE,🟡 Average,50.0,50.0,46.7,60.0,70.0,35.0,36.6,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.7), 'rs_6m': np.float64(-7.5), 'rs_line_percentile': 36.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -30.2, 'debt_to_equity': 0.11, 'current_ratio': 13.32, 'operating_margin_pct': -17912.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 53.6}",55.2,5298389504,Healthcare,Biotechnology,25.8,12.2,True,78.48,-29.7,4.0,False,84.78,315.0,33.0,23.0,buy,53.6,,,,,2026-02-26T08:32:30.121906
OMCC,Old Market Capital Corporation,52.8,⭐ AVERAGE,🟡 Average,50.0,60.0,44.0,60.0,50.0,35.0,35.0,False,up,,,0,2.9,True,1,{'profit_margin_pct': -22.0},"{'revenue_growth_yoy': np.float64(2.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-4.2), 'rs_6m': np.float64(-19.6), 'rs_line_percentile': 35.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -5.7, 'debt_to_equity': 0.12, 'current_ratio': 4.55, 'operating_margin_pct': -30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.99,33882584,Financial Services,Credit Services,3.0,18.5,False,6.84,-27.0,2.0,False,,,,,none,,,,,,2026-02-26T08:35:18.393845
FBLA,"FB Bancorp, Inc.",52.6,⭐ AVERAGE,🟡 Average,50.0,60.0,50.3,50.0,50.0,35.0,49.2,False,flat,,,0,12.1,False,0,{'profit_margin_pct': 2.5},"{'revenue_growth_yoy': np.float64(12.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.9), 'rs_6m': np.float64(4.5), 'rs_line_percentile': 49.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 1.2, 'operating_margin_pct': 5.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.35,195523472,Financial Services,Banks - Regional,2.4,4.3,False,14.0,-4.6,7.0,True,,,,,none,,,,2.2,-83.5,2026-02-26T08:35:29.101643
JOBY,"Joby Aviation, Inc.",52.5,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,60.0,55.0,15.0,16.2,False,down,,,0,40943.6,False,0,{},"{'revenue_growth_yoy': np.float64(40943.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-33.3), 'rs_6m': np.float64(-41.4), 'rs_line_percentile': 16.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -125.7, 'debt_to_equity': 0.05, 'current_ratio': 13.61, 'operating_margin_pct': -779.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 28.7}",9.82,9472829440,Industrials,Airports & Air Services,10.6,2.5,True,20.95,-53.1,3.0,False,12.63,22.0,6.0,8.0,hold,28.7,,,,,2026-02-26T08:34:39.117972
DLX,Deluxe Corporation,52.5,⭐ AVERAGE,🟡 Average,50.0,30.0,89.0,45.0,55.0,95.0,94.6,False,up,,,0,-0.2,False,0,{'profit_margin_pct': 3.8},"{'revenue_growth_yoy': np.float64(-0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(36.9), 'rs_6m': np.float64(33.0), 'rs_line_percentile': 94.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 18.4}",27.6,1242211584,Industrials,Conglomerates,9.6,4.8,True,28.6,-3.5,8.0,True,32.67,35.0,31.0,3.0,none,18.4,61.61,123.2,18.0,-34.8,2026-02-26T08:34:14.828941
