ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
LOAN,0.0,50.0,0.0,,,"Manhattan Bridge Capital, Inc",47.3,Real Estate,REIT - Mortgage,60.0,30.0,24.0,80.0,50.0,4.42,50558844,15.0,1.7,False,down,,,0,-13.0,False,0,0.1,0.2,False,6.05,-26.9,0.0,False,"{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}",{'profit_margin_pct': 74.2},,,,,none,,,,4.7,6.3,,,,,,60.0,0.0,0.0,,3.0,0.0,15.0,14.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 36% up volume)",MICRO_FLOAT,8.6,50.0,29.2,15.0,False,down,1.7,0.0,,0,False,0,0.0,51,54.0,7.4,Bottom 25%,4.7,-3.0,0.0,0.0,-5.0,0.0,0.0,3.0,0.0,False,0/3,36.482,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ATLO,0.0,50.0,36.480000000000004,,,Ames National Corporation,64.8,Financial Services,Banks - Regional,60.0,60.0,89.0,60.0,50.0,27.28,242578320,95.0,92.5,False,up,,,0,12.4,False,0,2.3,7.5,False,28.35,-3.8,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 44.4}",{'profit_margin_pct': 28.9},,,,,none,,,,64.2,135.3,,,,,,100.0,0.0,0.0,,25.0,0.0,15.0,19.4,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 43% up volume)",MICRO_FLOAT,8.7,50.0,34.4,95.0,False,up,92.5,5.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,0/3,36.482,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FRPH,0.0,50.0,0.0,,,"FRP Holdings, Inc.",51.0,Real Estate,Real Estate Services,55.0,50.0,36.0,65.0,50.0,23.89,456669824,15.0,10.0,False,up,,,0,2.3,False,0,1.3,3.7,False,31.99,-25.3,1.0,False,"{'roe_pct': 1.0, 'debt_to_equity': 0.4, 'current_ratio': 14.77, 'operating_margin_pct': 4.9}",{'profit_margin_pct': 14.0},,,,,none,,10.84,-54.6,2.5,-89.5,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",LOW_FLOAT,11.7,35.0,30.3,15.0,False,up,10.0,2.0,,0,False,0,0.0,41,54.0,25.9,Bajo 50%,16.9,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,36.04,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LFT,0.0,50.0,0.0,,,"Lument Finance Trust, Inc.",42.8,Real Estate,REIT - Mortgage,60.0,30.0,24.0,50.0,50.0,1.31,68598056,15.0,2.4,False,down,,,0,-51.5,False,0,3.9,5.0,False,2.84,-53.9,0.0,False,"{'roe_pct': 4.1, 'debt_to_equity': 3.12, 'current_ratio': 137.48, 'operating_margin_pct': 39.6}",{'profit_margin_pct': 45.2},,,,,none,,,,1.0,-23.7,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,12.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 35% up volume)",MEDIUM_FLOAT,27.2,50.0,27.8,15.0,False,down,2.4,0.0,,0,False,0,0.0,51,54.0,7.4,Bottom 25%,4.7,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,35.802,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SAMG,0.0,50.0,9.67,,,Silvercrest Asset Management Gr,51.7,Financial Services,Asset Management,50.0,40.0,42.3,75.0,70.0,15.17,128043520,15.0,23.6,False,flat,,,0,-2.1,True,1,1.6,2.6,False,18.75,-19.1,5.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}",{'profit_margin_pct': 5.3},24.0,24.0,24.0,1.0,strong_buy,58.2,25.98,71.3,7.2,-52.5,,,,,,70.0,0.0,0.0,,25.5,0.0,15.0,15.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MICRO_FLOAT,7.8,15.0,30.5,15.0,False,flat,23.6,0.0,,0,True,1,2.0,33,54.0,40.7,Bajo 50%,25.5,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,False,2/3,35.68,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
DLX,0.0,50.0,29.14,,,Deluxe Corporation,51.4,Industrials,Conglomerates,50.0,30.0,83.0,45.0,55.0,26.47,1191352832,80.0,88.9,False,up,,,0,-0.2,False,0,8.5,5.4,True,28.6,-7.4,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,23.4,61.61,132.8,18.0,-32.0,,,,,,70.0,0.0,0.0,,26.0,0.0,15.0,15.4,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEDIUM_FLOAT,43.7,40.0,30.4,80.0,False,up,88.9,5.0,,0,False,0,0.0,17,54.0,70.4,Medio,39.0,0.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,False,0/3,35.56,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CTTH,0.0,50.0,0.0,,,"CTT Pharmaceutical Holdings, In",54.5,Healthcare,Drug Manufacturers - Specialty & Generic,50.0,50.0,65.0,60.0,50.0,0.08443,4957074,35.0,48.0,False,up,,,0,,,0,,,False,0.13,-35.1,6.0,False,"{'debt_to_equity': 0.53, 'current_ratio': 1.45}",{},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,12.0,0.0,15.0,16.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.5x ratio, 49% up volume)",MEDIUM_FLOAT,28.7,35.0,31.4,35.0,False,up,48.0,2.0,,0,,0,0.0,5,54.0,92.6,Top 10%,64.0,5.0,0.0,-5.0,5.0,0.0,0.0,5.0,0.0,False,1/3,35.529999999999994,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CGEH,0.0,50.0,19.990000000000002,,,Capstone Green Energy Holdings ,49.9,Industrials,Specialty Industrial Machinery,50.0,30.0,83.0,25.0,70.0,5.65,132692040,80.0,84.7,False,up,,,0,-1.1,False,0,,,False,6.67,-15.3,8.0,True,"{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 1.1},10.0,10.0,10.0,1.0,strong_buy,77.0,13.07,131.3,,,,,,,,100.0,0.0,0.0,,23.0,0.0,15.0,15.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",LOW_FLOAT,19.9,40.0,30.0,80.0,False,up,84.7,5.0,,0,False,0,0.0,10,54.0,83.3,Top 25%,53.1,3.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,False,0/3,34.96,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
APG,0.0,50.0,36.19,,,APi Group Corporation,61.9,Industrials,Engineering & Construction,50.0,60.0,84.7,60.0,60.0,44.11,19017060352,100.0,96.5,True,up,,,0,12.0,False,0,2.4,3.8,False,46.11,-4.3,8.0,True,"{'roe_pct': 8.7, 'debt_to_equity': 0.93, 'current_ratio': 1.48, 'operating_margin_pct': 9.0}",{'profit_margin_pct': 3.6},46.36,52.0,41.0,11.0,strong_buy,5.1,52.01,17.9,10.8,-75.5,,,,,,90.0,0.0,0.0,,30.0,0.0,15.0,18.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 58% up volume)",MEGA_FLOAT,331.0,38.0,33.6,100.0,True,up,96.5,10.0,,0,False,0,0.0,3,54.0,96.3,Top 10%,68.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,34.76,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RMBI,0.0,50.0,19.47,,,"Richmond Mutual Bancorporation,",59.7,Financial Services,Banks - Regional,60.0,80.0,38.7,60.0,50.0,14.0,135967504,15.0,22.4,False,flat,,,0,14.0,True,2,2.8,20.7,False,15.24,-8.1,5.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 32.5}",{'profit_margin_pct': 24.8},,,,,none,,,,35.1,150.7,,,,,,90.0,0.0,0.0,,30.9,0.0,15.0,17.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",MICRO_FLOAT,7.3,15.0,32.9,15.0,False,flat,22.4,0.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,34.748,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.29,5307406848,15.0,1.9,False,down,,,0,9.8,False,0,16.5,5.6,True,25.54,-48.0,3.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},20.05,31.0,13.0,38.0,hold,50.9,126.77,853.9,204.3,1437.2,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,321.1,53.0,29.8,15.0,False,down,1.9,0.0,,0,False,0,0.0,53,54.0,3.7,Bottom 25%,0.7,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,15.0,False,0/3,34.68000000000001,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MANE,0.0,50.0,14.15,,,"Veradermics, Incorporated",51.5,Healthcare,Biotechnology,50.0,50.0,54.0,55.0,50.0,45.0,1578468736,60.0,64.2,False,up,,,0,,,0,,,False,51.56,-12.7,,,{'current_ratio': 3.29},{},,,,,none,,,,,,,,,,,80.0,0.0,0.0,,10.0,0.0,15.0,15.4,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,0.4,35.0,30.4,60.0,False,up,64.2,2.0,,0,,0,0.0,18,54.0,68.5,Medio,37.3,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,0/3,34.51,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FKYS,0.0,50.0,31.32,,,First Keystone Corp.,58.2,Financial Services,Banks - Regional,60.0,50.0,68.7,60.0,50.0,19.51,121862528,60.0,59.8,False,up,,,0,8.3,False,0,,,False,20.0,-2.4,7.0,True,"{'roe_pct': 8.3, 'operating_margin_pct': 31.0}",{'profit_margin_pct': 21.1},,,,,none,,,,44.1,126.0,,,,,,100.0,0.0,0.0,,19.0,0.0,15.0,17.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,70,"Moderate accumulation (1.6x ratio, 48% up volume)",MICRO_FLOAT,5.5,35.0,32.5,60.0,False,up,59.8,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,7.0,0.0,0.0,5.0,5.0,False,1/3,34.238,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NFJ,0.0,50.0,31.23,,,"AllianzGI NFJ Dividend, Interes",57.3,Financial Services,Asset Management,60.0,50.0,60.3,65.0,50.0,13.53,1282665344,60.0,69.8,False,up,,,0,,,0,0.1,0.3,False,13.92,-2.8,7.0,True,"{'roe_pct': 9.6, 'current_ratio': 9.66, 'operating_margin_pct': 61.1}",{'profit_margin_pct': 405.0},,,,,none,,,,6.9,-49.0,,,,,,100.0,0.0,0.0,,31.200000000000003,0.0,15.0,17.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 57% up volume)",HIGH_FLOAT,94.1,15.0,32.2,60.0,False,up,69.8,2.0,,0,,0,0.0,33,54.0,40.7,Bajo 50%,25.5,0.0,0.0,5.0,7.0,0.0,0.0,5.0,5.0,False,2/3,33.932,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
AIG,0.0,50.0,13.920000000000002,,,"American International Group, I",49.2,Financial Services,Insurance - Diversified,55.0,40.0,38.7,60.0,60.0,79.98,43155296256,15.0,23.6,False,flat,,,0,-3.2,True,1,2.0,1.5,False,88.07,-9.2,3.0,False,"{'roe_pct': 7.4, 'debt_to_equity': 0.24, 'current_ratio': 0.62, 'operating_margin_pct': 13.8}",{'profit_margin_pct': 11.6},87.1,101.0,79.0,20.0,buy,8.9,308.74,286.0,54.3,-32.1,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,14.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",MEGA_FLOAT,534.6,38.0,29.8,15.0,False,flat,23.6,0.0,,0,True,1,2.0,40,54.0,27.8,Bajo 50%,17.2,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,33.68000000000001,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
THRY,0.0,50.0,0.0,,,"Thryv Holdings, Inc.",46.5,Technology,Software - Application,50.0,50.0,15.0,60.0,70.0,3.735,164102032,15.0,0.8,False,down,,,0,8.0,False,0,14.4,6.2,True,20.92,-82.1,0.0,False,"{'roe_pct': 11.3, 'debt_to_equity': 1.23, 'current_ratio': 1.15, 'operating_margin_pct': 9.6}",{'profit_margin_pct': 2.3},11.5,15.0,7.0,4.0,buy,207.9,50.69,1257.2,5.0,33.9,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,14.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEDIUM_FLOAT,36.5,35.0,29.0,15.0,False,down,0.8,0.0,,0,False,0,0.0,53,54.0,3.7,Bottom 25%,0.7,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,33.6,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FUSB,0.0,50.0,25.1,,,"First US Bancshares, Inc.",56.0,Financial Services,Banks - Regional,55.0,50.0,65.1,60.0,50.0,15.0,86503320,60.0,53.2,False,up,,,0,8.1,False,0,0.1,0.8,False,15.99,-6.2,7.0,True,"{'roe_pct': 5.9, 'operating_margin_pct': 28.7}",{'profit_margin_pct': 16.2},,,,,none,,,,24.4,62.7,,,,,,100.0,0.0,0.0,,17.0,0.0,15.0,16.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MICRO_FLOAT,4.2,35.0,31.8,60.0,False,up,53.2,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,33.49,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RCKY,0.0,50.0,29.86,,,"Rocky Brands, Inc.",58.6,Consumer Cyclical,Footwear & Accessories,50.0,50.0,79.1,65.0,55.0,32.77,245568128,95.0,93.9,False,up,,,0,-4.3,True,2,2.5,4.7,False,34.61,-5.3,8.0,True,"{'roe_pct': 8.7, 'debt_to_equity': 0.57, 'current_ratio': 2.74, 'operating_margin_pct': 9.6}",{'profit_margin_pct': 4.4},42.0,42.0,42.0,1.0,none,28.2,61.18,86.7,82.2,150.8,,,,,,70.0,0.0,0.0,,22.6,0.0,15.0,17.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MICRO_FLOAT,7.2,30.0,32.6,95.0,False,up,93.9,5.0,,0,True,2,2.0,,54.0,,Sin datos suficientes,93.9,0.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,33.44,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GBLI,0.0,50.0,0.0,,,"Global Indemnity Group, LLC",58.0,Financial Services,Insurance - Property & Casualty,50.0,70.0,36.0,75.0,70.0,28.11,402646368,15.0,7.8,False,up,,,0,5.3,True,2,0.2,2.1,False,37.0,-24.0,2.0,False,"{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 6.3},55.0,55.0,55.0,1.0,strong_buy,95.7,94.0,234.4,19.4,-31.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,17.4,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,45,"No clear pattern (0.9x ratio, 45% up volume)",MICRO_FLOAT,6.4,40.0,32.4,15.0,False,up,7.8,2.0,,0,True,2,2.0,37,54.0,33.3,Bajo 50%,20.5,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,33.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
DGICA,0.0,50.0,4.5200000000000005,,,"Donegal Group, Inc.",45.2,Financial Services,Insurance - Property & Casualty,50.0,30.0,36.0,60.0,65.0,17.04,624372224,15.0,0.0,False,down,,,0,-1.6,False,0,3.4,5.1,False,21.12,-19.3,3.0,False,"{'roe_pct': 13.4, 'debt_to_equity': 0.05, 'current_ratio': 0.48, 'operating_margin_pct': 8.9}",{'profit_margin_pct': 8.1},20.75,22.0,19.5,2.0,buy,21.8,,,24.4,43.2,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,13.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.1x ratio, 52% up volume)",LOW_FLOAT,17.5,35.0,28.6,15.0,False,down,0.0,0.0,,0,False,0,0.0,37,54.0,33.3,Bajo 50%,20.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,33.08,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NAD,0.0,50.0,27.89,,,Nuveen Quality Municipal Income,53.9,Financial Services,Asset Management,60.0,50.0,39.6,70.0,50.0,12.2,2847536640,15.0,24.7,False,up,,,0,,,0,0.4,1.3,False,12.28,-0.7,6.0,False,"{'roe_pct': 2.2, 'debt_to_equity': 0.71, 'current_ratio': 4.35, 'operating_margin_pct': 85.9}",{'profit_margin_pct': 28.5},,,,,none,,14.14,15.9,8.4,-31.1,,,,,,70.0,0.0,0.0,,25.2,0.0,15.0,16.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 49% up volume)",MEGA_FLOAT,233.4,18.0,31.2,15.0,False,up,24.7,2.0,,0,,0,0.0,33,54.0,40.7,Bajo 50%,25.5,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,False,2/3,32.776,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
DOMH,0.0,50.0,0.0,,,Dominari Holdings Inc.,58.8,Financial Services,Capital Markets,60.0,80.0,15.0,85.0,50.0,3.3,53534036,15.0,0.1,False,down,,,0,674.5,False,0,4.9,2.8,False,10.0,-67.0,1.0,False,"{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}",{'profit_margin_pct': 110.9},,,,,none,,,,80.5,2339.4,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,17.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (1.0x ratio, 43% up volume)",MICRO_FLOAT,8.7,50.0,32.6,15.0,False,down,0.1,0.0,,0,False,0,0.0,42,54.0,24.1,Bottom 25%,14.6,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,0/3,32.742,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NZF,0.0,50.0,27.83,,,Nuveen Municipal Credit Income ,53.3,Financial Services,Asset Management,60.0,50.0,47.6,55.0,50.0,12.82,2483606528,35.0,27.4,False,up,,,0,,,0,0.0,0.0,False,13.02,-1.5,6.0,False,"{'roe_pct': 2.3, 'debt_to_equity': 0.68, 'current_ratio': 0.31, 'operating_margin_pct': 86.9}",{'profit_margin_pct': 28.0},,,,,none,,10.71,-16.5,9.0,-29.8,,,,,,100.0,0.0,0.0,,28.0,0.0,15.0,16.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 47% up volume)",HIGH_FLOAT,193.7,15.0,31.0,35.0,False,up,27.4,2.0,,0,,0,0.0,33,54.0,40.7,Bajo 50%,25.5,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,False,2/3,32.571999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NMZ,0.0,50.0,21.740000000000002,,,Nuveen Municipal High Income Op,52.4,Financial Services,Asset Management,60.0,50.0,39.6,60.0,50.0,10.64,1250201088,15.0,20.3,False,up,,,0,,,0,0.6,1.4,False,11.34,-6.2,6.0,False,"{'roe_pct': 2.1, 'debt_to_equity': 0.36, 'current_ratio': 0.11, 'operating_margin_pct': 88.3}",{'profit_margin_pct': 23.6},,,,,none,,5.41,-49.2,2.1,-80.3,,,,,,90.0,0.0,0.0,,25.7,0.0,15.0,15.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",HIGH_FLOAT,117.5,15.0,30.7,15.0,False,up,20.3,2.0,,0,,0,0.0,33,54.0,40.7,Bajo 50%,25.5,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,32.266,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GSHD,0.0,50.0,0.0,,,"Goosehead Insurance, Inc.",43.0,Financial Services,Insurance Brokers,50.0,30.0,15.0,70.0,70.0,45.82,1720910720,15.0,2.0,False,down,,,0,-3.7,False,0,10.5,9.9,True,127.99,-64.2,0.0,False,"{'current_ratio': 1.6, 'operating_margin_pct': 29.3}",{'profit_margin_pct': 7.6},76.73,125.0,43.0,11.0,buy,67.5,33.86,-26.1,10.4,-77.3,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,12.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,NEUTRAL,50,"No clear pattern (0.8x ratio, 43% up volume)",LOW_FLOAT,22.7,35.0,27.9,15.0,False,down,2.0,0.0,,0,False,0,0.0,46,54.0,16.7,Bottom 25%,8.9,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,32.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BSBK,0.0,50.0,14.95,,,Bogota Financial Corp.,59.5,Financial Services,Banks - Regional,55.0,90.0,36.0,55.0,50.0,8.41,109066736,15.0,18.0,False,up,,,0,44.5,True,1,0.3,7.5,False,9.5,-11.5,3.0,False,"{'roe_pct': 1.5, 'operating_margin_pct': 17.0}",{'profit_margin_pct': 12.0},,,,,none,,,,1.7,-79.8,,,,,,90.0,0.0,0.0,,12.0,0.0,15.0,17.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.5x ratio, 48% up volume)",MICRO_FLOAT,3.7,35.0,32.8,15.0,False,up,18.0,2.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,32.129999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
