ticker,company_name,super_score_5d,tier,description,vcp_score,insiders_score,sector_score,institutional_score,sector_name,sector_momentum,tier_boost,dj_ticker,timing_convergence,timing_bonus,timing_reason,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,num_whales,top_whales,vcp_repeater,repeat_count,consistency_score,repeater_bonus,thesis_short,investment_thesis
FUNC,First United,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,36.24,41.93,15.7,44.0,21.41280353200883,1,62.5,9.612733,,,0.12804,0.113,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)"
MSBI,"Midland States Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,20.77,23.36,12.48,23.875,14.949446316803083,4,50.0,,,,-0.19474001,2.787,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)"
WD,WD,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,49.92,59.95,20.1,65.0,30.208333333333325,3,0.0,30.439024,,,0.0325,-0.0,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 20% hasta precio objetivo $59.95"
CBAN,"Colony Bankcorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,19.6,21.78,11.12,22.0,12.244897959183664,1,37.5,12.327044,,,0.08632,0.17,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)"
RVSB,"Riverview Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,5.36,6.54,21.92,7.0,30.597014925373124,1,25.0,23.304348,,,0.03007,0.096,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 22% hasta precio objetivo $6.54"
APG,APi Group,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,90,58.81,10.11478,Industrials,stable,0,DJUSIG,False,0,,42.45,,,52.0,22.497055359246154,11,50.0,,,3.7905443159432775,0.09495,0.138,1,D.E. Shaw,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
UUU,"Universal Safety Products,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,5.4,,,,,0,30.0,,,28.167974352772035,-0.054130003,-0.996,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📊 FUNDAMENTALS: FCF yield 28.2% (Score: 30/100)"
AIRJ,AirJoule Technologies,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,3.51,6.4,82.3,8.9375,154.62962962962962,4,25.0,,,-2.3192301073370616,-0.00336,,0,,False,0,0,0,82% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 82% hasta precio objetivo $6.40"
BUKS,Butler National,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,3.3,4.41,33.68,,,0,55.0,13.2,,7.449132485735769,0.25355,0.089,0,,False,0,0,0,34% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 34% hasta precio objetivo $4.41
• 📊 FUNDAMENTALS: FCF yield 7.4% (Score: 55/100)"
GPUS,"Hyperscale Data,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,0.1653,0.18,8.89,,,0,0.0,0.10079268,,-59.28731291824181,-1.31472,-0.217,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
EML,The Eastern,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,19.05,13.93,-26.87,,,0,30.0,19.438774,,2.960692973503709,0.048639998,-0.137,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
DLHC,DLH,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,5.97,8.29,38.78,10.0,67.50418760469013,1,20.0,,,39.144751289061446,-0.00963,-0.241,0,,False,0,0,0,39% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 39% hasta precio objetivo $8.29
• 📊 FUNDAMENTALS: FCF yield 39.1% (Score: 20/100)"
CR,Crane,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,193.38,206.27,6.67,218.77779,13.133617747440285,9,40.0,34.10582,,-6.942492261966408,0.17908001,0.068,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
CJMB,Callan JMB,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,1.75,,,,,0,20.0,,,-20.908391867443186,-1.55258,0.008,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
CHRW,"C.H. Robinson Worldwide,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,181.94,156.54,-13.96,193.52,6.364735627129825,25,40.0,37.746887,,3.4402600938031562,0.32911,-0.065,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
CDNL,Cardinal Infrastructure Group,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,29.32,32.62,11.27,33.0,12.551159618008189,2,33.33,488.6667,,,,0.602,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
BOC,Boston Omaha,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,12.58,13.92,10.65,14.0,11.287758346581867,1,20.0,,,-0.28454080874678966,-0.00262,0.037,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
VSTS,Vestis,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,8.06,8.48,5.17,8.08333,0.2894540942927959,6,10.0,,,0.5992194815409464,-0.053790003,-0.03,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
MHH,"Mastech Digital,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,6.575,9.87,50.04,12.5,90.11406844106465,2,25.0,,,,0.0068900003,-0.104,0,,False,0,0,0,50% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 50% hasta precio objetivo $9.87"
KELYA,KELYA,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,8.99,13.28,47.7,16.66667,85.39121245828699,3,35.0,,,55.45636329566621,-0.22984,-0.119,0,,False,0,0,0,48% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 48% hasta precio objetivo $13.28
• 📊 FUNDAMENTALS: FCF yield 55.5% (Score: 35/100)"
STRR,"Star Equity,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,9.945,13.97,40.47,17.0,70.94017094017093,2,40.0,,,-27.40037310470747,-0.08659001,0.301,0,,False,0,0,0,40% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 40% hasta precio objetivo $13.97"
VRSK,VRSK,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,210.28,183.06,-12.95,230.05882,9.40594445501237,17,37.5,32.45062,,3.4571206803851915,4.3794603,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
ADMQ,"ADM Endeavors,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
TBI,TBI,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,3.86,6.0,55.44,7.75,100.77720207253887,2,30.0,,,-37.37382045074384,-0.1626,0.083,0,,False,0,0,0,55% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 55% hasta precio objetivo $6.00"
MMS,"Maximus,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,77.28,79.9,3.4,110.0,42.33954451345756,2,45.0,11.85276,,3.7758684098131456,0.22086,-0.041,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
FAST,Fastenal,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,46.8,34.6,-26.06,44.91538,-4.026965811965811,13,55.0,42.93578,,1.4983455153674567,0.33291,0.111,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
HQI,"HireQuest,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,11.2,12.8,14.32,14.0,25.0,2,45.0,21.538462,,7.1334378166160075,0.110769995,-0.098,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📊 FUNDAMENTALS: FCF yield 7.1% (Score: 45/100)"
TNC,TNC,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,61.84,68.51,10.79,83.75,35.43014230271668,4,30.0,26.20339,,6.049772653254934,0.07148,-0.113,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📊 FUNDAMENTALS: FCF yield 6.0% (Score: 30/100)"
SCWO,374Water,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,2.5,2.75,10.0,,,0,30.0,,,-18.78447114543796,-2.32627,8.331,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
OPTT,"Ocean Power Technologies,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,0.4032,0.97,140.58,1.5,272.0238095238095,2,5.0,,,-11.49312725111111,-1.4119501,-0.825,0,,False,0,0,0,141% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 141% hasta precio objetivo $0.97"
BLNK,Blink Charging,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,0.6662,1.61,142.42,2.5,275.2626838787151,4,25.0,,,-15.424658761703505,-0.88515997,0.073,0,,False,0,0,0,142% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 142% hasta precio objetivo $1.61"
MWA,"Mueller Water Products,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,27.99,25.48,-8.97,30.33333,8.372025723472664,6,50.0,22.03937,,3.4445343384409446,0.21552,0.046,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
TDG,TransDigm Grouporporated,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,1277.93,1100.84,-13.86,1594.0,24.732966594414396,20,41.67,41.15717,,1.8383863429335197,,0.139,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
MIDD,The Middleby,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,149.88,176.94,18.05,189.0,26.100880704563643,8,25.0,21.10986,,-3.0566195436166916,0.11451,-0.145,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
OFLX,"Omega Flex,",36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,29.37,25.43,-13.42,,,0,45.0,18.471699,,4.495012720332402,0.19133,-0.026,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
EOSE,EOSE,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,6.17,8.25,33.75,9.71429,57.44392220421395,7,50.0,,,-7.034233656421396,,6.996,0,,False,0,0,0,34% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 34% hasta precio objetivo $8.25"
ULBI,Ultralife,36.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,5.325,5.86,10.05,,,0,40.0,53.249996,,-1.2578161975932947,0.01275,0.215,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
CTEV,Claritev,36.6,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,10.00619875,Healthcare,stable,0,DJUSHC,False,0,,16.77,31.6,88.43,44.75,166.845557543232,4,50.0,,,59.6755066652741,,0.062,1,D.E. Shaw,False,0,0,0,88% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 88% hasta precio objetivo $31.60
• 📊 FUNDAMENTALS: FCF yield 59.7% (Score: 50/100)"
IBATF,IBATF,36.5,🔵 MODERADA,Seguimiento recomendado,0.0,70,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)"
NEU,NEU,36.5,🔵 MODERADA,Seguimiento recomendado,0.0,70,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)"
HWKN,"Hawkins,",36.5,🔵 MODERADA,Seguimiento recomendado,0.0,70,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)"
WDFC,WD-40,36.5,🔵 MODERADA,Seguimiento recomendado,0.0,70,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)"
IFF,International Flavors & Fragrances,36.5,🔵 MODERADA,Seguimiento recomendado,0.0,70,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)"
IAUX,i-80 Gold,36.5,🔵 MODERADA,Seguimiento recomendado,0.0,70,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)"
FIG,FIG,36.3,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)"
SCSC,"ScanSource,",36.3,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)"
FIEE,"FiEE,",36.3,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)"
CXM,"Sprinklr,",36.3,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)"
APH,Amphenol,36.3,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)"
S,"SentinelOne,",36.3,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)"
TPL,Texas Pacific Land,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,539.79,503.75,-6.68,444.5,-17.653161414624197,2,55.0,77.55603,,-0.22097085099575267,0.37152,0.139,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
GTE,Gran Tierra Energy,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,7.85,12.02,53.08,6.492,-17.299363057324836,1,20.0,,,15.517264177384805,-0.60132,-0.1,0,,False,0,0,0,53% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 53% hasta precio objetivo $12.02
• 📊 FUNDAMENTALS: FCF yield 15.5% (Score: 20/100)"
WBI,WaterBridge Infrastructure LLC,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,25.19,28.08,11.46,28.44444,12.91957125843588,9,58.33,,,,,0.372,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
LB,LandBridge LLC,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,73.28,57.0,-22.22,76.0,3.7117903930131035,7,45.0,77.95744,,1.5976612096292284,0.10118,0.556,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
PROP,Prairie Operating,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,1.91,2.72,42.23,3.33333,74.51989528795812,3,50.0,,,,,,0,,False,0,0,0,42% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 42% hasta precio objetivo $2.72"
GLP,Global Partners LP,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,48.0,71.84,49.67,45.5,-5.2083333333333375,2,45.0,22.748816,,10.925780409296562,0.14076,0.11,0,,False,0,0,0,50% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 50% hasta precio objetivo $71.84
• 📊 FUNDAMENTALS: FCF yield 10.9% (Score: 45/100)"
DMLP,"Dorchester Minerals, L.P.",35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,26.81,38.23,42.59,,,0,60.0,23.11207,,8.516391814592588,0.17196,0.097,0,,False,0,0,0,43% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 43% hasta precio objetivo $38.23
• 📊 FUNDAMENTALS: FCF yield 8.5% (Score: 60/100)"
EP,Empire Petroleum,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,3.24,,,,,0,10.0,,,-8.767419889591457,-0.31425,-0.13,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
NEXT,NextDecade,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,5.56,7.06,26.98,8.0,43.88489208633095,4,0.0,,,-307.84272830042585,-0.2124,,0,,False,0,0,0,27% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 27% hasta precio objetivo $7.06"
GRNT,"Granite Ridge Resources,",35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,5.32,6.12,15.13,6.4,20.30075187969924,5,5.0,18.34483,,-23.33054436909541,0.03924,0.001,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
JAGU,JAGU,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,1.93,2.12,9.84,,,0,12.5,0.55780345,,0.8954100360476326,-0.58308,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
KLXE,"KLX Energy Services,",35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,2.66,3.46,30.26,4.0,50.375939849624054,1,0.0,,,-25.31312626939665,,-0.118,0,,False,0,0,0,30% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 30% hasta precio objetivo $3.46"
MMLP,Martin Midstream Partners L.P.,35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,2.87,3.58,24.74,4.0,39.37282229965155,1,33.33,,,29.89646286792132,,0.017,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 25% hasta precio objetivo $3.58
• 📊 FUNDAMENTALS: FCF yield 29.9% (Score: 33/100)"
SEI,"Solaris Energy Infrastructure,",35.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,49.45,60.85,23.05,67.3,36.097067745197165,10,30.0,74.92424,,-10.22596856885942,0.07818,0.866,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 23% hasta precio objetivo $60.85"
EMBY,EMBY,35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,0.0,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
SGP,"SpyGlass Pharma,",35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,27.12,38.41,41.65,47.0,73.30383480825957,4,50.0,,,,,,0,,False,0,0,0,42% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 42% hasta precio objetivo $38.41"
PPTIN,PPTIN,35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,0.0,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
GENB,GENB,35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,12.17,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
RPLRT,RPLRT,35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,0.0,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
CAQ,CAQ,35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,0.0,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
ACAAU,ACAAU,35.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,50.0,0.0,,stable,0,,False,0,,10.1,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

"
